,places,doc_id
14487,Statslaan,7905
14488,Rudolph Wulffs Gade,7905
14489,Murerm,7906
14490,Statslaan,7906
14491,Rudolph Wulffs Gade,7906
14492,Vejlby,7908
14493,Finderupvej 3.,7909
14494,Statslaan,7912
14495,Keglebanen,7914
14496,Vennelyst,7914
14497,Aarhus Raadhus,7915
14498,Væggen,7915
14499,Forhallen,7915
14500,Den gamle By,7916
14501,Christianslyst,7917
14502,Vestre Kirkegaard,7921
14503,Aarhus Teater,7922
14504,Aarhus,7923
14505,Aarhus,7925
14506,Aarhus,7925
14507,Forstæder,7925
14508,"Høegh Guldbergsgade 55, gennem hvilken Thunøstien gaar",7930
14509,Porten,7930
14510,Vestergade,7931
14511,Møllegade,7931
14512,Vesterallé,7931
14513,Gadebredden,7931
14514,Otto Rudsgade,7932
14515,Tuberkulosestationen,7934
14516,Tuberkulosestationens,7936
14517,Bøgebjergvej,7938
14518,Bøgebjergvej,7939
14519,Haderslevgade 5.,7941
14520,Haderslevgade 3,7942
14521,Badmintonhallen,7943
14522,Aarhus Købstads,7943
14523,Marselisborg,7943
14524,Grunden,7943
14525,Badmintonhallen,7944
14526,Aarhus Købstads,7944
14527,Marselisborg,7944
14528,Badmintonhallen,7944
14529,Aarhus private,7945
14530,Forældreskolen,7945
14531,Aarhus,7947
14532,Holbæk,7948
14533,Aarhus,7948
14534,Kommunehospitalet,7952
14535,Svømmehallen,7958
14536,Svømmehallens Kiosk,7958
14537,Biografen,7963
14538,Nørregade 46.,7963
14539,Langenæs,7966
14540,Aarhus,7967
14541,Jydsk Væddeløbsbane,7970
14542,Aarhus Idrætspark,7971
14543,Aarhus Idrætspark,7972
14544,Christiansbjerg,7976
14545,Kommunehospitalets,7977
14546,Stautrupværket,7978
14547,Stautrup,7978
14548,Vandværkets,7979
14549,Vennelysts Restaurationsbygning,7982
14550,Hestehavevej,7984
14551,Haderslevgade,7984
14552,Rudolph Wulffsgade,7984
14553,Finderupvej,7984
14554,Statslaan,7986
14555,Haderslevgade 5.,7986
14556,Statslaan,7987
14557,Haderslevgade 3.,7987
14558,Eskimovej 23.,7988
14559,V. Ringgade 54,7991
14560,Iver Huitfeldtsgade,7991
14561,Høegh Guldbergsgade,7991
14562,Christiansgade 32,7991
14563,Nr. Allé 33,7991
14564,Skansepalæ,7991
14565,Ny Munkegade 71.,7991
14566,Fødselsanstalten,7992
14567,Kommunehospitalets Tuberkuloseafdeling,7996
14568,Kommunehospitalet,7997
14569,Frichsvej,8005
14570,Aarhus Museum,8012
14571,Brabrand Sø,8012
14572,Naturhistorisk Museum,8013
14573,Stueetagen,8014
14574,Vennelyst’s Restaurationsbygning,8014
14575,Vennelystpavillionen,8016
14576,Rørmosevej,8017
14577,Egebæksvej,8017
14578,Bøgebjergvej,8017
14579,Hestehavevej,8017
14580,Trøjborgvej,8018
14581,Nørrebrogade,8018
14582,Aldersrovej,8018
14583,Planen,8018
14584,Aldersrovej,8019
14585,Planen,8019
14586,Filtenborg Plads-,8022
14587,Moesgaard Strand,8022
14588,Finderupvej,8028
14589,Uppsalagade,8028
14590,Højvangs Allé,8028
14591,Norvestpassagen,8028
14592,Randersvej,8028
14593,Højvangs Allé,8028
14594,Bøgebjergvej,8029
14595,Haslegaardens,8030
14596,Studsgade 29,8031
14597,Nørregade 39-41,8031
14598,Aarhus Havn,8032
14599,Havnen,8032
14600,Pier 1,8033
14601,Midtermolen,8033
14602,Søndre Molearm,8033
14603,Pier 3 og Udbygning af et nyt Bassin V.,8033
14604,Østbanegaardens,8033
14605,Fiskeri- og Lystbaadehavnen,8033
14606,Trafikhavnen,8033
14607,Pier 1 ca. 824.000 Kr.,8033
14608,Sydhavnen,8033
14609,Varna,8033
14610,Lystbaademolen,8034
14611,Havnens nuværende Plads,8034
14612,Polensgade,8034
14613,Kaj 125-127-129 og Udbedring af andre Skader.,8034
14614,Aarhus By,8040
14615,Posten,8041
14616,Aarhus,8045
14617,København,8046
14618,Rigshospitalet,8046
14619,Københavns Kommune,8046
14620,København,8046
14621,Frederiksberg,8046
14622,Aarhus,8046
14623,Aarhus,8046
14624,Kulturhuset,8047
14625,Aarhus,8048
14626,Vennelyst,8050
14627,Fjor,8051
14628,Byens,8051
14629,Vennelystanlægget,8051
14630,Plads,8051
14631,Hjørnet,8051
14632,Sabroes Statue,8051
14633,Byen,8052
14634,Aarhus,8054
14635,Aarhus Kommune,8054
14636,Aarhus,8054
14637,Aarhus,8055
14638,Aarhus,8055
14639,Aarhus Kommune,8055
14640,Aarhus,8056
14641,Kirkegaardene,8056
14642,Odense,8056
14643,Byens,8056
14644,Vennelyst,8057
14645,Guldsmedgade,8057
14646,Gaden,8057
14647,Lille Torv,8057
14648,Gaden,8058
14649,Plankeværket,8059
14650,Aarhus,8060
14651,Aarhus Kommune,8060
14652,Aarhus,8060
14653,Aar,8060
14654,København,8061
14655,Byen,8061
14656,Zoologisk Have,8061
14657,Haven,8062
14658,Aarhus,8062
14659,Kirkegaarden,8062
14660,Aarhus,8062
14661,Vennelyst,8062
14662,Kødbyen,8062
14663,Kødbyen,8063
14664,Guldsmedgade,8063
14665,Gaden,8063
14666,Aarhus,8063
14667,Aarhus,8063
14668,Byen,8063
14669,Aarhus,8063
14670,Matr. Nr. 5 u m. fl. af Hinge,8065
14671,RækkehusEskimovej 23. -2,8067
14672,Det sociale Boligbyggeri,8069
14673,Grunden,8070
14674,Østergade 5,8070
14675,Østergade 5,8070
14676,Østergade,8070
14677,Aarhus,8070
14678,Grunde Østergade 7 og 9.,8070
14679,Gadens Anlæg,8070
14680,Dalgas Avenue,8071
14681,Fjordsgades Forlængelse,8071
14682,Svømmehallen,8073
14683,Sporvejene,8073
14684,Svømmehallen,8073
14685,Slagtehuset,8075
14686,Observatoriet,8077
14687,Observatoriet,8078
14688,Havnen T. Heiede,8085
14689,Havnen,8089
14690,Slagtehuset,8094
14691,Læssøesgades Skole,8097
14692,Læssøesgades Skole,8098
14693,Gasværket,8099
14694,Trøjborg Apotek,8102
14695,Aarhus,8102
14696,Trøjborg,8102
14697,Byen,8102
14698,Aarhus Teaters,8104
14699,Aarhus,8112
14700,Aarhus,8112
14701,Jens Baggesensvej,8114
14702,Silkeborgvej,8114
14703,3)Ringgaarden V,8114
14704,V. Ringgade,8114
14705,V. Ringgade,8114
14706,V. Ringgade,8114
14707,V. Ringgade,8114
14708,Tage Hansens-gade,8115
14709,Tage Hansens-gade,8115
14710,Brabrand Sø,8116
14711,Nyanlæg,8118
14712,Regnskabsaaret,8127
14713,Kommunens Fritidshjem,8131
14714,Rørmosevej,8132
14715,Nordvestpassagen,8133
14716,Havrebakken,8134
14717,Domkirkens Kirkekasse,8135
14718,Arbejdsanstalten,8136
14719,De gamles Hjem,8136
14720,Aarhus Købstadkommune,8137
14721,vestre Bydel,8141
14722,Aarhus Kommune,8141
14723,København,8141
14724,vestre Bydel,8142
14725,Raadhushallen,8146
14726,Bispetorvet,8154
14727,Banegaardspladsen,8154
14728,Sabroes Plads,8154
14729,Zoologisk Have,8154
14730,Gaden,8154
14731,Pladsen,8154
14732,Bispetorvet,8155
14733,Bispetorvet,8155
14734,Sandegaard,8155
14735,Ole Rømer-Observatoriet,8159
14736,Aarhus Havn,8160
14737,Marselisborg,8161
14738,Moesgaard Skove,8161
14739,Brabrand Sø,8166
14740,Brabrand Sø,8166
14741,Viby,8166
14742,Aaby,8166
14743,Brabrand,8166
14744,Ormslev-Koldt,8166
14745,Aarhus,8166
14746,Stien,8167
14747,Aarhus,8168
14748,Forvejen,8168
14749,Aarhus,8168
14750,Marselisborg Skov,8169
14751,Vennelysts Restaurationsbygning,8170
14752,Frederiksbjerg,8172
14753,Frederiksbjerg,8172
14754,Frederiksbjerg,8173
14755,Gaden,8174
14756,Christiansgade,8176
14757,Viby,8177
14758,Viby,8178
14759,Bøgebjergvej,8179
14760,Hirsevangen,8179
14761,Havrebakken,8180
14762,Bakkevænget,8180
14763,Bakkevænget,8180
14764,Frithiof Nansens,8180
14765,Aarhus By,8182
14766,Aarhus,8182
14767,Koncertpalæet,8182
14768,Byen,8183
14769,Aarhus,8184
14770,Aarhus,8184
14771,Skejby Mark,8185
14772,Aarhus,8185
14773,Marselisborg Skole,8185
14774,Vejen,8186
14775,Barakkerne,8187
14776,Aarhus,8188
14777,Silkeborg,8189
14778,Aarhus,8189
14779,Aarhus,8190
14780,Danmark,8191
14781,Silkeborg,8192
14782,Tiist,8192
14783,Kiers Plads,8194
14784,Lejren,8194
14785,Silkeborg,8195
14786,Aarhus By,8197
14787,Raadhuset,8197
14788,Gaden,8197
14789,Aarhus,8200
14790,Aarhus Kommunes,8202
14791,søndre Bydel,8203
14792,MarselisBoulevard,8203
14793,Marselis Boulevard,8204
14794,Aarhus Kommune,8204
14795,Skoletandklinikken,8208
14796,Havnen,8209
14797,Havnen,8220
14798,Sporvejene,8222
14799,Sct. Paulsgade,8224
14800,Fr.,8224
14801,St. Blichersgade,8224
14802,"Havnegade 18 .......................... 3.900,00""
",8224
14803,H. Brogesgade,8224
14804,"Østbanetorv 7 ..................... 2.950,00""
Hotelkarl A. M. Iversen",8224
14805,"Skovgaardsgade 14 .................. 2.800,00""
Skotøjsfabrikant",8224
14806,"Randersvej 31................... 2.305,20""
Repræsentant",8224
14807,V. Ringgade 52,8224
14808,"Istedgade 17 ................... 1.700,00""
Enkefru",8224
14809,Frederiksgade,8224
14810,"Grønnegade 91................... 1.000.00""",8224
14811,"Falstersgade 36 ...................875,00""",8224
14812,"Nyborggade 3 .........................800,00""
Fiskehandler",8224
14813,Fr. Alle,8224
14814,"Havnegade 6 ....................700,00""",8224
14815,"Ny Banegaardsgade 47 ..............685,00""",8224
14816,"Schleppegrelsgade 23
",8224
14817,"Taarnvej 6, Viby J",8225
14818,"Nørregade 15 .........................583,80""
Bagermester",8225
14819,Spliid,8225
14820,"Østbanetorv 7 ...........460,00""
Dameskræderinde",8225
14821,"Mejlgade 30 .....................450.00""",8225
14822,"Christiansgade 25 .........................440,00""",8225
14823,Dalgas Avenue,8225
14824,Sdr. Ringgade,8225
14825,"Bogensegade 15 ..................300,00""
",8225
14826,"Lollandsgade 18 .................290,00""",8225
14827,"Skolebakken 5 ........................250,00""
Ingeniør",8225
14828,Aarhus,8225
14829,Elmevej,8225
14830,"Falstersgade 36 ............185,00""",8225
14831,"Nørreport 8 ..........................4.901,50""",8225
14832,Aarhus,8225
14833,"Blidapark 4, Charlottenlund",8225
14834,"Sejrøgade 19 .........................176,46""",8225
14835,Helbredet,8230
14836,Omnibusruten,8233
14837,Filtenborgs Plads-Moesgaard Strand,8233
14838,Byen,8236
14839,Moesgaard,8237
14840,Marselisborg,8237
14841,Moesgaard Skove,8237
14842,Frichsvej,8237
14843,Vennelyst-parken,8238
14844,Møllevangsallé,8239
14845,Husvilde,8239
14846,Byen,8240
14847,Husvilde,8241
14848,Aarhus Kommune,8244
14849,Moesgaard,8248
14850,Skaade Skove,8248
14851,Hørhavegaarden,8248
14852,Moesgaard,8248
14853,Skaade Skove,8248
14854,Moesgaard,8248
14855,Skaade Skove,8248
14856,Frederiksallé,8251
14857,Strækningen,8251
14858,Dannebrogsgade,8251
14859,Jægergaardsgade,8251
14860,Aarhus Kommune,8252
14861,Ryomgaard-Aarhus,8254
14862,Aarhus,8255
14863,Otto Sverdrups,8257
14864,Hestehavevej,8257
14865,Matr. Nr. 1 a,8257
14866,Markj,8257
14867,.,8257
14868,Hasle Herred,8257
14869,Nordvestpassagen,8257
14870,Nordvestpassagen,8257
14871,Markj,8258
14872,.,8258
14873,Hasle Herred,8258
14874,Markj,8258
14875,.,8258
14876,Hasle Herred,8258
14877,Bethesdavej,8258
14878,Københavns,8260
14879,Aarhus Kommune,8260
14880,Skovene,8261
14881,Havnen,8261
14882,Kasernerne,8261
14883,Frederikshøj,8262
14884,Barakkerne,8262
14885,Tøndergade,8262
14886,Læssøesgade,8262
14887,Samsøgade,8262
14888,Ingerslevs,8262
14889,Fjordsgades,8262
14890,Finsensgades,8262
14891,København,8262
14892,Christiansgade,8262
14893,Legepladsen,8262
14894,Aarhus Skove,8263
14895,Hjørne,8263
14896,Varna,8263
14897,Dyreparken,8263
14898,Pladsen,8263
14899,Optagelseshjemmets Legeplads,8263
14900,Kunstmuseet,8263
14901,Stranden,8264
14902,Aarhus,8272
14903,Statslaan,8276
14904,Det sociale Boligbyggeri,8277
14905,Statslaan,8277
14906,Klostergade,8280
14907,Skovgaardsgade 2A.,8281
14908,"Frederiksgade2 .. .1.500-00
Chauffør",8281
14909,"Vestergaardsgade 28...........................525-00-
",8281
14910,"Hejbergsgade 3..............................3.186-23-
samt",8281
14911,Aarhus,8281
14912,Nygade 25.,8282
14913,Trøjborgvej 14.,8282
14914,Godthaabsgade 6.,8282
14915,Grønnegade 38.,8283
14916,Høegh Guldbergsgade 67.,8283
14917,Vesteralle 20.,8283
14918,Knudrisgade,8283
14919,Godthaabsgade,8283
14920,Ørnevej 8.,8283
14921,Bethesdavej,8283
14922,Skovvej 85.,8283
14923,Vestergade 38.,8283
14924,Strandvej 82.,8283
14925,Morvadshuset,8283
14926,Høgevej 5.,8283
14927,Nordborggade,8284
14928,Brendstrupvej,8285
14929,Matr. Nr. 113 aa m. fl.,8285
14930,Grunden,8285
14931,København,8289
14932,Hovedstaden,8289
14933,København,8292
14934,Danmark,8292
14935,Kirkegaardene,8303
14936,Paradisgades Skole,8305
14937,Havnen,8307
14938,Havnen V Poulsen,8308
14939,Egebæksvejs,8310
14940,vestre Bydel,8313
14941,Aarhus Kommune,8315
14942,Folketeatret,8318
14943,Strandvejen,8323
14944,Strandvejen,8324
14945,Strandvejen,8324
14946,Strandvejen,8324
14947,Kystbyer,8325
14948,Jernbanerne,8326
14949,Jylland,8326
14950,Fyn,8326
14951,Storebælt,8326
14952,Aarhus,8328
14953,Tornskadevejs Istandsættelse,8332
14954,Tornskadevejs Istandsættelse,8332
14955,Fuglebakke-vej,8332
14956,Vagtelvej,8332
14957,Aaen,8333
14958,Broen,8333
14959,Thorvaldsens-gade,8333
14960,Aaen,8334
14961,Brabrand Sø,8334
14962,1)Ringkøbingvej 5-37.,8335
14963,2)Otto Rudsgade 55.,8335
14964,3)Randersvej 49.,8335
14965,4)Sdr. Ringgade,8336
14966,11)Stadionalle,8336
14967,12)Randersvej 51.,8336
14968,"16)Willemoesgade 50.
",8336
14969,Aarhus,8337
14970,Aarhus,8339
14971,Aarhus,8339
14972,Immervad-Lilletorv-Guldsmedgade.,8341
14973,Gangtunnelen,8343
14974,Søbadeanstalten,8343
14975,Riis Skov,8343
14976,Søren Frichs,8344
14977,Rensningsanlæget,8345
14978,Riis Skov,8345
14979,Stautrup,8347
14980,Ringgadebroen,8347
14981,Mindeparken,8349
14982,Kørevejen,8349
14983,Mindeparken,8349
14984,Vestre Kirkegaard,8350
14985,Tuberkulosestationen,8351
14986,Tved,8354
14987,Aaboulevarden,8355
14988,Immervad,8355
14989,Havnen,8355
14990,Rundskue,8355
14991,Forlystelsesparken,8356
14992,Forlystelsesparken,8356
14993,Aaboulevarden,8356
14994,Aaboulevarden,8357
14995,Immervad,8357
14996,Grønnegade,8357
14997,Ejendommen Adgang,8358
14998,Bethesdavej,8363
14999,Nordvestpassagen,8363
15000,Malmøgade,8363
15001,Nordvestpassagen,8363
15002,Bygvangen,8363
15003,Aarhus,8370
15004,Københavns,8375
15005,Københavns Kommune,8378
15006,Københavns Kommunes,8379
15007,Københavns Kommune,8379
15008,Københavns,8383
15009,Danmark,8386
15010,Krigsaar,8386
15011,Byen,8387
15012,Statslaan,8389
15013,Solbakken,8389
15014,Statslaan,8390
15015,Solbakken,8390
15016,Det sociale Boligbyggeri,8393
15017,Det sociale Boligbyggeri,8395
15018,Stautrup,8396
15019,Vandværket,8396
15020,Stautrup,8396
15021,Laan,8396
15022,Stautrup,8396
15023,Aldersrovej,8399
15024,Aldersrovej,8399
15025,Havnen,8408
15026,Havnen,8410
15027,Fløjstrup,8412
15028,Skoven,8412
15029,Aarhus,8414
15030,Aarhus By,8415
15031,Aarhus,8416
15032,Aarhus,8416
15033,Byens,8416
15034,Aarhus Kommunes,8417
15035,Krigsaar,8417
15036,Danmark,8418
15037,Aarhus,8418
15038,Brabrand Sø,8419
15039,Marselisborg,8419
15040,Aarhus By,8419
15041,Danmark,8419
15042,København,8420
15043,København,8420
15044,Aarhus,8420
15045,Danmark,8421
15046,Aldersrovej,8422
15047,Pal. Mullers,8425
15048,Aarhus Borgerskoler,8428
15049,Fjor,8428
15050,Aarhus Museums,8430
15051,Det sociale Boligbyggeri,8432
15052,Aarhus,8432
15053,Aarhus,8433
15054,Bispegaarden,8434
15055,Stautrup,8434
15056,Møllevangen,8435
15057,Sandgraven,8436
15058,Marselisborg Gymnasium,8438
15059,Marselisborg Gymnasium,8438
15060,Marselisborg Skole,8438
15061,Aarhus,8439
15062,Katedralskolen,8439
15063,Aarhus,8439
15064,Aarhus,8445
15065,Skejby Kommune,8445
15066,Odder,8446
15067,Kitler,8447
15068,Aarhus,8455
15069,Matr. Nr. 12 dd,8456
15070,Vejlby,8456
15071,Hestehavevej,8457
15072,Hvedevangen,8457
15073,Hvedevangen,8457
15074,Søren Frichs,8457
15075,Rudolph Wulffs,8457
15076,Aarhus,8458
15077,Aarhus,8458
15078,Bethesdavej,8459
15079,Brabrand Sø,8460
15080,Odense,8462
15081,Sverrige,8464
15082,Danmarks,8464
15083,Vilkaar,8465
15084,Aarhus,8466
15085,Københavns Kommune,8472
15086,Det sociale Boligbyggeri,8477
15087,Statslaan,8478
15088,Aarhus Købstad,8479
15089,Vilkaar,8480
15090,Slagtehuset,8481
15091,København,8481
15092,Aarhus offentlige,8481
15093,Sverrig,8488
15094,Aarhus,8491
15095,Aarhus,8492
15096,Aarhus,8492
15097,Koncertpalæet,8492
15098,Raadhuset,8492
15099,Aldersrenteboligerne Syd,8492
15100,Marselisborg Skole,8492
15101,Marselisborg Skole,8492
15102,Aldersrenteboligerne Syd,8492
15103,Arbejdsanstalten,8492
15104,Folkekøkkenet,8492
15105,Godsbanegaarden,8493
15106,Arbejdsanstalten,8493
15107,Paradisgades Skole,8493
15108,Nørre Alle,8493
15109,Brammersgade,8493
15110,Arbejdsanstalten,8494
15111,Arbejdsanstaltens Køkken,8494
15112,Vester Alles,8494
15113,Marselisborg Skole,8494
15114,Raadhuset,8494
15115,Sengeleje,8494
15116,Belysningsvæsenet,8494
15117,Jernstøberiet,8494
15118,Knudrisgade,8494
15119,Svømmehallen,8494
15120,Østbanegaarden,8494
15121,Slagtehuset,8494
15122,Park Alle,8494
15123,Hovedbanegaarden,8494
15124,Aabyhøj Administrationsbygning,8494
15125,Handelshøjskolen,8494
15126,Christiansgades Skole,8494
15127,Christiansgades Skole,8494
15128,Raadhuset,8495
15129,Vejlby-Risskov Skole,8495
15130,Vejlby-Risskov Kommuneskole,8495
15131,Raadhuset,8495
15132,Kasino,8495
15133,Ridehallen,8495
15134,Marselisborg Skole,8496
15135,Kasino,8496
15136,Holmevej 3 samt i et meget lille Omfang,8496
15137,Raadhuset,8496
15138,Ridehallen,8497
15139,Munkegades Skole,8497
15140,Vester Allés Kaserne,8497
15141,Arbejdsanstalten,8497
15142,Paradisgade,8497
15143,Sct. Josephs,8498
15144,Ebenezer,8498
15145,Aarhus,8498
15146,Ridehallen,8498
15147,Skolebakken,8498
15148,Fuglsø,8498
15149,Langelandsgades Kaserne,8499
15150,Rosenvangsskolen,8499
15151,Krage-lundsskolen,8499
15152,Aaby Skole,8499
15153,Montgomery,8499
15154,Tyskland,8499
15155,Karup,8499
15156,Ry,8499
15157,Tirstrup,8499
15158,Hjøllund,8499
15159,Hemstok,8499
15160,Kasernen,8500
15161,Gennemgangslejren,8500
15162,Lazaret,8500
15163,Vestre Kirkegaard,8500
15164,Lazaretterne,8501
15165,"Marinens 297, ialt 3515.",8501
15166,Finsensgades,8501
15167,Fjordsgades,8501
15168,Ingerslevs Boulevards,8501
15169,København,8502
15170,Aarhus,8502
15171,Holstebro,8502
15172,Aarhus Havn,8502
15173,Lazaretterne,8503
15174,Byen,8503
15175,Aldersrovej,8506
15176,Nørrebrogade,8506
15177,Murerm,8507
15178,Rud. Wulffs Gade,8507
15179,Rud,8508
15180,Statslaan,8509
15181,Haderslevgade 3.,8509
15182,Statslaan,8510
15183,Haderslevgade 5.,8511
15184,Aarhus Ridehal,8518
15185,Aarhus-Hallen,8519
15186,Byen,8520
15187,Gaard,8522
15188,GI. Munkegade,8522
15189,Fjor,8523
15190,Klitgaarden,8524
15191,Djursland,8524
15192,Aarhus,8524
15193,Aarhus,8525
15194,Kolonien,8525
15195,Aarhus,8529
15196,Aarhus,8530
15197,Skovvej,8532
15198,Trøjborgvej,8532
15199,Raadhuset,8543
15200,Stalslaan,8544
15201,Statslaanet,8544
15202,Rud. Wulffs Gade,8545
15203,Rud. Wulffs Gade,8546
15204,Statslaan,8547
15205,Hans Egedes Vej,8547
15206,Hjortensgade,8548
15207,Møllevangsallé,8549
15208,Aarhus,8552
15209,Byens,8552
15210,Aarhus,8552
15211,Byens,8552
15212,Havnen,8552
15213,Derby,8553
15214,Aarhus,8554
15215,Spidsen,8556
15216,Hindby,8556
15217,Staa,8556
15218,Gengæld Kommunen,8558
15219,Materialgaarden,8565
15220,Dollerupvej,8565
15221,Kirkegaardene,8567
15222,Vandværket,8578
15223,Kirkegaardene,8579
15224,Raadhuset,8581
15225,Havnen,8585
15226,Trøjborg,8587
15227,Trøjborg,8587
15228,Trøjborg,8587
15229,Byen,8587
15230,Harald Jensens Plads,8587
15231,Aarhus,8588
15232,Aarhus,8588
15233,Aarhus,8589
15234,Københavns Hovedbanegaard,8589
15235,Byens Centrum,8589
15236,Silistria,8590
15237,Frederikshøj,8591
15238,Rutebilstationen,8592
15239,Amtmandstoften,8592
15240,Hotel Jylland,8593
15241,Studsgade,8593
15242,Søsportspavillonen,8594
15243,"Thingvallagade 6, om",8598
15244,Arbejdsanstalten,8601
15245,Neurologisk Afdeling,8607
15246,Aarhus,8610
15247,Aarhus,8611
15248,Vandværket,8613
15249,Vandværket),8614
15250,Vandværket,8614
15251,Stautrupværket,8614
15252,Ringgaden,8614
15253,Langenæs,8614
15254,"Stok I........980.000""
Anskaffelse",8614
15255,Kommunehospitalet,8614
15256,Vilkaar,8614
15257,Statslaan,8615
15258,Det sociale Boligbyggeri,8615
15259,Aarhus,8617
15260,Flenhold,8617
15261,Stautrup,8618
15262,Vandværket,8618
15263,Rudolf Wulffs Gade,8619
15264,Markj,8620
15265,Riis Skov,8623
15266,Langenæs,8625
15267,Aarhus,8626
15268,Aarhus.i,8632
15269,Aarhus,8638
15270,Aarhus,8639
15271,Aldersrovej,8641
15272,Trøjborgvej,8641
15273,Aldersrovej,8641
15274,Nørrebrogade,8641
15275,Marselis Boulevard,8642
15276,vestre Bydel,8643
15277,Statsbanernes Areal,8643
15278,Aarhus Aa,8643
15279,Statsbanerne,8644
15280,Carl Blochsgade,8644
15281,Brabrand Sø,8644
15282,Møllevej,8645
15283,Strækningen,8645
15284,Markuskirken,8645
15285,Langelandsgade,8645
15286,Gangtunnelen,8646
15287,Søbadeanstalten,8646
15288,Havnen,8647
15289,Skive-Viborg-Voldby-Aarhus,8648
15290,Reginateatret,8649
15291,Vennelyst,8650
15292,Arbejdsteknisk Skole,8651
15293,Langenæs II,8652
15294,Langenæsareal,8652
15295,Universitetsparken,8653
15296,Trappe,8657
15297,Mejlgade 59.,8657
15298,Vennelyst,8659
15299,Stefanshjemmet,8660
15300,Aarhus Amt,8660
15301,Grunden til Gildets Feriekoloni,8663
15302,Djursland,8663
15303,Marselisborg Studentergaard,8664
15304,Vagtelvej,8666
15305,Fuglebakkevej,8666
15306,Vagtelvej,8667
15307,Fuglebakkevej,8667
15308,Hads-Ning Herreders,8669
15309,Marselisborg Hospital,8673
15310,Karantæneanstalten,8673
15311,Egebækvej,8674
15312,Haderslevgade,8675
15313,Bøgebjergvej,8676
15314,Nordvestpassagen,8677
15315,Nordvestpassagen,8677
15316,Rud. Wulffs,8677
15317,Rud. Wulffs,8678
15318,Nordvestpassagen,8678
15319,Jens Baggesens,8678
15320,Augustenborggade,8681
15321,Nordborggade,8681
15322,Raadhusparken,8682
15323,Byen,8682
15324,Statslaan,8684
15325,Hjortensgade,8684
15326,Statslaan,8685
15327,Sønderport,8685
15328,Dalgas Avenue,8687
15329,Assensgade,8687
15330,Hans Brogesgade,8687
15331,Raadhuset,8689
15332,Villa Varna,8690
15333,Aarhus Kommune,8695
